GRMZM2G168228,chr9,130213244,-1,Sb01g035620,Si033995m.g,LOC_Os03g22420,Bradi1g62730
GRMZM2G168229,chr4,235300432,-1,Sb04g005180,Si017338m.g,LOC_Os02g08070,Bradi3g05720
GRMZM2G168222,chr1,242080676,-1,Sb01g022210,Si034610m.g,LOC_Os10g27170,Bradi3g26370
GRMZM2G062034,chr5,151405360,1,chromosome_4:8601652:9671523:hit,Si019834m.g,LOC_Os02g13580,Bradi3g08710
GRMZM2G337659,chr6,27510979,-1,Sb09g002225,Si021164m.g,LOC_Os05g03430,Bradi2g38030
GRMZM2G381386,chr7,173229504,-1,Sb02g043040,Si028678m.g,LOC_Os07g48270,Bradi1g17650
GRMZM2G175593,chr6,167862527,1,Sb09g030320,Si024773m.g,LOC_Os05g51130,Bradi2g14590
GRMZM2G174240,chr5,210590156,1,Sb04g034370,Si017925m.g,LOC_Os02g52950,Bradi3g57800
GRMZM2G104363,chr8,102532919,1,Sb09g020870,Si021507m.g,LOC_Os05g35160,Bradi2g24800
GRMZM2G104366,chr5,152844811,-1,Sb04g007980,Si020130m.g,LOC_Os02g13190,Bradi3g08460
GRMZM2G174249,chr3,145731530,-1,Sb03g047060,Si000803m.g,LOC_Os01g73580,Bradi2g61830
GRMZM2G168590,chr8,134845991,-1,Sb09g000600,scaffold_3:4268239:4651184:hit,LOC_Os05g01530,Bradi2g39740
GRMZM2G701206,chr6,154333259,-1,Sb09g023580,Si021593m.g,LOC_Os05g40220,Bradi2g22170
GRMZM2G074282,chr5,66428208,-1,Sb04g000320,Si017480m.g,LOC_Os02g01150,Bradi3g00330
GRMZM2G074280,chr4,35985090,1,Sb07g002720,Si014563m.g,LOC_Os08g04150,Bradi3g14440
AC194264.3_FG006,chr1,205503768,1,Sb07g024440,Si013196m.g,LOC_Os08g44260,Bradi3g42680
GRMZM2G018197,chr2,233434635,-1,Sb02g004510,Si030040m.g,LOC_Os07g08330,Bradi1g55510
GRMZM2G142660,chr1,166715615,-1,Sb08g020070,Si022145m.g,LOC_Os12g40340,Bradi4g02882
GRMZM2G142661,chr4,171378032,-1,Sb04g037250,Si017032m.g,LOC_Os02g57240,Bradi3g55400
GRMZM2G142667,chr10,148407010,1,Sb06g033000,Si021259m.g,LOC_Os04g58180,Bradi5g26250
GRMZM2G142664,chr2,17582630,1,Sb06g025360,Si009696m.g,LOC_Os04g47520,Bradi5g18377
GRMZM2G077535,chr1,300458056,-1,Sb01g000255,Si039723m.g,LOC_Os03g64380,Bradi1g00490
GRMZM2G078886,chr7,24795912,1,Sb02g007550,Si032399m.g,LOC_Os07g14340,Bradi1g53380
GRMZM2G078887,chr5,215358499,-1,Sb04g036920,Si018112m.g,LOC_Os02g56900,Bradi3g55090
GRMZM2G077531,chr5,217646559,1,Sb04g038640,Si019802m.g,LOC_Os02g58790,Bradi3g60920
GRMZM2G074824,chr8,59175471,1,Sb03g024240,Si000606m.g,LOC_Os01g36080,Bradi2g40550
GRMZM2G414779,chr1,237924530,1,Sb01g021090,Si038718m.g,LOC_Os10g30330,Bradi3g27450
GRMZM2G156035,chr3,1893725,-1,Sb03g000820,Si001531m.g,LOC_Os01g13060,Bradi2g07790
GRMZM2G034013,chr2,195060337,-1,Sb02g030670,Si031518m.g,LOC_Os09g35900,Bradi4g35920
GRMZM5G830545,chr3,172372441,1,Sb03g041580,Si001325m.g,LOC_Os01g65660,Bradi2g56760
GRMZM2G018441,chr10,127259523,1,Sb06g021010,Si010403m.g,LOC_Os04g41340,Bradi5g14210
AC217978.3_FG001,chr10,143085409,-1,Sb06g029060,scaffold_7:30066514:30603622:hit,Chr4:31360749:31927737:hit,Bradi5g22320
GRMZM2G034019,chr8,118786186,-1,Sb09g023280,Si021610m.g,LOC_Os05g39730,Bradi2g22430
GRMZM2G324314,chr2,138311006,1,Sb05g004130,Si026478m.g,LOC_Os11g06750,Bradi4g24610
GRMZM2G363982,chr5,90854611,1,Sb04g005400,Si017748m.g,LOC_Os02g08320,Bradi3g05940
GRMZM2G421513,chr4,158562950,-1,Sb04g030895,Si016604m.g,LOC_Os02g47130,Bradi3g52447
GRMZM2G079281,chr2,223495504,1,chromosome_5:47828271:49432462:hit,scaffold_8:26541434:27463994:hit,Chr11:19022588:19342673:hit,Bd4:17981398:20094480:hit
GRMZM2G177539,chr7,37256199,1,Sb02g010160,Si029910m.g,LOC_Os07g24230,Bradi1g29040
GRMZM2G057129,chr5,8135658,1,Sb01g008770,Si037673m.g,LOC_Os03g52730,Bradi1g09380
GRMZM2G061078,chr4,238278882,1,Sb04g001756,Si018019m.g,LOC_Os02g02920,Bradi3g02100
GRMZM2G177532,chr1,58713725,1,Sb01g035530,Si038903m.g,LOC_Os03g22550,Bradi1g62630
GRMZM2G140288,chr7,167148583,-1,Sb02g039960,Si029855m.g,LOC_Os07g43360,Bradi1g20770
AC191048.2_FG006,chr5,4152795,1,Sb01g005080,Si037052m.g,LOC_Os03g58410,Bradi1g05370
GRMZM2G059678,chr3,195245453,-1,Sb03g035240,Si000730m.g,LOC_Os01g55580,Bradi2g50540
GRMZM2G148709,chr6,124740795,-1,Sb09g004730,Si009573m.g,LOC_Os05g07030,Bradi2g34680
GRMZM2G143535,chr5,211441393,-1,Sb04g034700,Si018143m.g,LOC_Os02g53430,Bradi3g57425
GRMZM2G148706,chr1,18985249,-1,Sb01g044650,Si036312m.g,LOC_Os03g08920,Bradi1g72000
GRMZM2G059671,chr5,168257679,-1,Sb04g021500,Si016333m.g,LOC_Os02g32610,Bradi3g44707
GRMZM2G408242,chr7,137098437,-1,Sb02g029140,Si030142m.g,LOC_Os09g32680,Bradi4g34440
GRMZM2G079759,chr10,76407785,-1,Sb07g004240,Si014282m.g,LOC_Os08g06530,Bradi3g16187
GRMZM2G450071,chr1,9047217,1,chromosome_1:70355779:70929432:hit,Si039173m.g,LOC_Os03g04740,Bradi1g75640
GRMZM2G053387,chr5,1761502,1,Sb01g002360,Si039847m.g,LOC_Os03g61500,Bradi1g03090
GRMZM2G158136,chr5,60992842,1,Sb10g030060,Si006266m.g,LOC_Os06g50050,Bradi1g35110
GRMZM2G329532,chr5,192432035,1,Sb04g032690,Si018227m.g,LOC_Os02g44300,Bradi3g50857
GRMZM2G076584,chr2,57128095,-1,Sb06g015590,Si012113m.g,LOC_Os04g33640,Bradi5g09327
GRMZM2G111637,chr3,194819844,-1,Sb03g035380,Si003251m.g,Chr1:31961948:32296011:hit,Bradi2g50717
GRMZM2G126802,chr9,151705199,1,Sb01g048020,Si036710m.g,LOC_Os03g04210,Bradi1g76100
GRMZM2G163129,chr1,27096612,1,Sb01g042750,Si034132m.g,LOC_Os03g11720,Bradi1g69780
GRMZM2G126808,chr1,29542765,-1,Sb01g042030,scaffold_9:51902555:52435717:hit,LOC_Os03g12860,Bradi1g69150
GRMZM2G024733,chr3,39214296,1,Sb03g010545,Si001426m.g,LOC_Os01g16170,Bradi2g09940
GRMZM2G080178,chr4,75674555,1,Sb07g020050,Si013382m.g,LOC_Os08g31410,Bradi3g35510
GRMZM2G024730,chr8,5897704,1,Sb03g009630,Si001265m.g,LOC_Os01g14920,Bradi2g08920
GRMZM2G466281,chr5,70771366,1,Sb04g001550,Si017470m.g,LOC_Os02g02750,Bradi3g01810
GRMZM5G822593,chr1,188117422,1,Sb07g027760,Si013194m.g,LOC_Os08g39850,Bradi3g39980
GRMZM5G852968,chr7,143526056,-1,Sb02g031030,Si030636m.g,LOC_Os09g36450,Bradi4g36310
GRMZM2G036505,chr1,264519255,1,Sb01g010980,Si037678m.g,Chr3:27990862:28313530:hit,Bradi1g11610
GRMZM2G072578,chr1,266369608,-1,Sb01g010640,Si039038m.g,LOC_Os03g50030,Bradi1g11120
GRMZM2G085513,chr5,81799539,-1,Sb04g004070,Si017772m.g,LOC_Os02g06380,Bradi3g04460
GRMZM5G862131,chr3,209848254,1,Sb03g030840,Si003217m.g,LOC_Os01g48280,Bradi2g46290
GRMZM2G141665,chr3,7136333,-1,Sb03g003210,Si002202m.g,LOC_Os01g09430,Bradi2g05640
GRMZM2G109201,chr1,63035932,-1,Sb01g034610,Si035288m.g,LOC_Os03g24870,Bradi1g61750
GRMZM2G330526,chr10,129122590,-1,Sb06g021890,Si009762m.g,LOC_Os04g42670,Bradi5g15050
GRMZM2G049021,chr5,133622268,1,Sb04g010650,Si018217m.g,LOC_Os02g17640,Bradi3g10240
GRMZM2G048775,chr2,235919753,1,Sb02g001140,Si030497m.g,LOC_Os07g02440,Bradi1g59537
GRMZM2G094811,chr6,99357607,-1,Sb10g024010,Si006532m.g,LOC_Os06g40890,Bradi1g36110
GRMZM2G023013,chr1,228760813,1,Sb01g018650,Si040083m.g,LOC_Os10g34770,Bradi3g29550
GRMZM2G088162,chr1,271030059,-1,Sb01g009580,Si039077m.g,LOC_Os03g51550,Bradi1g10180
GRMZM2G139073,chr6,84788229,1,Sb10g029810,Si007221m.g,LOC_Os06g49840,Bradi1g35000
GRMZM2G049790,chr1,289274673,1,Sb01g004760,Si037590m.g,LOC_Os03g58764,Bradi1g05080
GRMZM2G165949,chr2,199139432,1,Sb02g033040,Si028979m.g,LOC_Os07g28940,Bradi1g28167
GRMZM2G154301,chr5,210471403,1,Sb04g034400,Si019363m.g,LOC_Os02g53000,Bradi3g57756
GRMZM2G045070,chr2,36835680,1,Sb06g020520,Si009554m.g,LOC_Os04g40660,Bradi5g13700
GRMZM2G010196,chr1,54600254,1,Sb01g036400,scaffold_9:47114091:47521344:hit,LOC_Os03g21370,Bradi1g63490
AC233916.1_FG002,chr8,163912661,-1,Sb03g042840,Si005016m.g,LOC_Os01g67450,Bradi2g57760
GRMZM2G131516,chr4,185309535,1,Sb05g001500,scaffold_7:34188806:34571292:hit,LOC_Os11g03110,Bradi4g44090
GRMZM2G169951,chr3,2155430,-1,Sb03g001113,Si000594m.g,LOC_Os01g12680,Bradi2g07540
GRMZM2G073628,chr1,44192393,-1,Sb01g038630,Si037687m.g,LOC_Os03g17860,Bradi1g65710
GRMZM2G170152,chr2,30871732,1,Sb06g021830,Si011132m.g,LOC_Os04g42540,Bradi5g14920
GRMZM2G055898,chr3,198385527,-1,Sb03g034700,Si002882m.g,LOC_Os01g54670,Bradi2g49930
GRMZM2G055899,chr9,154966787,1,Sb01g050260,Si038664m.g,LOC_Os03g01590,Bradi1g78150
GRMZM2G032339,chr1,277191737,-1,Sb01g007790,Si037627m.g,LOC_Os03g54160,Bradi1g08340
GRMZM2G398055,chr6,147025192,-1,Sb09g020340,scaffold_3:20346395:21016565:hit,LOC_Os05g34110,Bradi2g25380
GRMZM5G891990,chr1,40810623,1,Sb01g039580,Si034883m.g,LOC_Os03g16824,Bradi1g66610
GRMZM2G087111,chr10,59248949,-1,Sb07g005350,Si014259m.g,LOC_Os08g09010,Bradi3g15240
GRMZM2G032336,chr7,149612177,-1,Sb02g033620,Si028862m.g,LOC_Os07g30774,Bradi1g27170
AC186166.3_FG008,chr5,1818990,1,chromosome_1:1798032:2187918:hit,Si039933m.g,LOC_Os03g61360,Bradi1g03110
GRMZM2G164705,chr8,24346602,-1,Sb03g001990,Si002023m.g,LOC_Os01g11430,Bd2:4946200:5455272:hit
GRMZM2G088834,chr3,19457771,1,Sb03g006580,Si001506m.g,LOC_Os01g04814,Bradi2g02730
GRMZM2G146395,chr2,57542109,-1,Sb06g015570,Si011119m.g,LOC_Os04g33630,Bradi5g09320
GRMZM2G097395,chr4,44956136,1,Sb07g026140,Si013455m.g,LOC_Os08g42010,Bradi3g41320
GRMZM2G136895,chr10,144686281,-1,Sb06g030270,Si009427m.g,LOC_Os04g54810,Bradi5g23470
GRMZM2G011240,chr1,56762912,-1,Sb01g035890,Si034293m.g,LOC_Os03g22120,Bradi1g62957
GRMZM2G041799,chr4,168831319,-1,Sb04g038370,Si016579m.g,LOC_Os02g58440,Bradi3g60617
GRMZM2G147623,chr2,113806707,-1,Sb06g000450,Si009361m.g,LOC_Os04g01480,Bradi5g02300
GRMZM2G147629,chr1,221281240,1,Sb07g015150,Si013550m.g,LOC_Os08g27050,Bradi3g22010
GRMZM2G041797,chr1,195888361,1,Sb07g025840,Si013351m.g,LOC_Os08g42560,Bradi3g41550
GRMZM2G090432,chr5,6544082,-1,Sb01g007400,Si035230m.g,LOC_Os03g55240,Bradi1g07930
GRMZM2G125649,chr1,225136583,1,Sb01g017610,Si038943m.g,LOC_Os10g36360,Bd3:32217083:32780620:hit
GRMZM2G125648,chr4,195379706,1,Sb07g000230,Si014434m.g,LOC_Os08g01100,Bradi3g12920
GRMZM2G125642,chr3,148398319,-1,Sb03g046020,Si005064m.g,LOC_Os01g72320,Bradi2g60830
GRMZM2G309048,chr2,203759876,-1,Sb02g035010,Si033360m.g,LOC_Os07g34050,Bradi1g25960
GRMZM2G008642,chr6,129223769,-1,Sb09g005210,Si022164m.g,LOC_Os05g07870,Bradi2g34300
GRMZM2G457544,chr1,288483253,1,Sb01g005090,Si037099m.g,LOC_Os03g58390,Bradi1g05390
GRMZM2G044670,chr4,177372973,-1,Sb04g034600,Si020067m.g,LOC_Os02g53280,Bradi3g57550
GRMZM2G461936,chr5,13603890,1,Sb01g011880,Si034005m.g,LOC_Os03g47830,Bradi1g12430
GRMZM2G065214,chr1,283089833,-1,Sb01g006470,Si034782m.g,LOC_Os03g56470,Bradi1g07010
GRMZM2G014994,chr4,163261877,1,Sb04g029580,Si016667m.g,LOC_Os02g48990,Bradi3g56617
GRMZM2G328612,chr9,15309585,-1,Sb10g004975,Si005736m.g,LOC_Os06g07620,Bradi1g48030
GRMZM2G051050,chr8,117562408,1,Sb09g022880,Si021234m.g,LOC_Os05g38950,Bradi2g22850
GRMZM2G172322,chr1,12990286,1,Sb01g046260,Si035890m.g,LOC_Os03g06740,Bradi1g74180
GRMZM2G069177,chr3,13314182,-1,Sb03g004650,Si001613m.g,LOC_Os01g07400,Bradi2g04210
GRMZM2G152751,chr5,4198766,1,Sb01g005120,Si036712m.g,LOC_Os03g58340,Bradi1g05420
GRMZM2G095822,chr9,149745591,1,Sb01g044690,Si039807m.g,LOC_Os03g08880,Bradi1g72030
GRMZM2G095826,chr10,114186255,1,Sb06g015570,Si011119m.g,LOC_Os04g33630,Bradi5g09320
GRMZM2G117632,chr10,117027243,-1,Sb06g016920,Si010777m.g,LOC_Os04g35180,Bradi5g10250
GRMZM2G052816,chr3,194512778,1,Sb03g035480,Si002104m.g,LOC_Os01g55890,Bradi2g50820
GRMZM2G459391,chr1,214241140,1,Sb07g021160,Si014569m.g,LOC_Os08g33540,Bradi3g36600
GRMZM2G016734,chr1,47325848,-1,Sb01g037890,Si040506m.g,LOC_Os03g18870,Bradi1g64850
GRMZM2G379189,chr3,93164632,-1,Sb08g022960,Si021436m.g,LOC_Os12g43950,Bradi4g00740
GRMZM2G151216,chr1,190095546,1,Sb07g027220,Si015627m.g,LOC_Os08g40990,Bradi3g40370
GRMZM2G127739,chr1,165408879,-1,Sb08g019970,Si021138m.g,LOC_Os12g40190,Bradi4g02930
GRMZM5G813111,chr1,276113026,1,Sb01g008160,Si037150m.g,LOC_Os03g53700,Bradi1g08690
GRMZM5G819212,chr4,825629,1,Sb05g027840,Si027553m.g,LOC_Os11g47930,Bradi4g09240
GRMZM2G012126,chr1,29357880,1,Sb01g042060,scaffold_9:51938378:52472191:hit,LOC_Os03g12930,Bradi1g69180
GRMZM2G012123,chr1,193037465,1,Sb07g026500,Si014385m.g,LOC_Os08g41480,Bradi3g40960
GRMZM5G843141,chr2,43437833,-1,Sb06g018540,Si012137m.g,LOC_Os04g37980,Bradi5g12030
GRMZM5G884600,chr10,138607939,-1,Sb06g024920,Si010900m.g,LOC_Os04g46960,Bradi5g18000
GRMZM2G132796,chr8,8354505,1,Sb03g008320,Si000631m.g,LOC_Os01g02090,Bradi2g00980
GRMZM2G177276,chr9,11705211,1,Sb10g006220,Si007181m.g,LOC_Os06g09330,Bradi1g46730
GRMZM2G162319,chr2,19252361,1,Sb06g024760,Si012528m.g,LOC_Os04g46790,Bradi5g17920
GRMZM2G320606,chr5,17909924,-1,Sb01g013730,Si035798m.g,LOC_Os03g43890,Bradi1g13930
GRMZM2G164413,chr2,15897053,1,Sb06g026150,Si012402m.g,LOC_Os04g48840,Bradi5g19090
GRMZM2G150404,chr2,161136831,1,Sb02g006290,Si028770m.g,LOC_Os07g10770,Bradi1g54250
GRMZM2G164418,chr3,89041471,1,Sb08g022020,Si021145m.g,LOC_Os12g42600,Bradi4g01310
GRMZM2G303587,chr8,159391394,-1,chromosome_3:72327507:72806460:hit,Si003738m.g,LOC_Os01g71180,Bradi2g60290
GRMZM2G091251,chr2,8737191,-1,Sb06g029130,scaffold_7:30259686:30671644:hit,LOC_Os04g53390,Bradi5g22400
GRMZM2G392956,chr1,6846474,-1,Sb01g048350,Si034037m.g,LOC_Os03g03830,Bradi1g76400
GRMZM2G091258,chr4,190861119,-1,Sb05g020840,Si028424m.g,LOC_Os11g34150,Bradi4g16857
AC193324.3_FG002,chr10,137940307,1,Sb06g025390,Si009194m.g,LOC_Os04g47590,Bradi5g18407
GRMZM2G150166,chr1,270353032,1,Sb01g009760,Si035411m.g,LOC_Os03g51250,Bradi1g10340
GRMZM2G150160,chr3,208415252,-1,Sb03g031290,Si001409m.g,LOC_Os01g48930,Bradi2g46660
GRMZM2G013657,chr6,143300047,1,Sb09g019190,Si021952m.g,LOC_Os05g32270,Bradi2g26987
AC200124.3_FG005,chr6,62747643,-1,Sb10g001690,Si008220m.g,LOC_Os06g03710,Bradi1g49630
GRMZM2G013652,chr7,169268360,1,Sb02g040870,Si031250m.g,LOC_Os07g44740,Bradi1g19860
GRMZM2G082886,chr2,232972256,1,Sb02g004850,Si031538m.g,LOC_Os07g08840,Bradi1g55110
GRMZM2G401883,chr10,95076966,-1,Sb06g000470,scaffold_7:761877:1452238:hit,LOC_Os04g01500,Bradi5g02280
GRMZM2G009690,chr1,52466128,-1,Sb01g036720,Si035588m.g,LOC_Os03g20850,Bradi1g63740
GRMZM2G123732,chr1,277850961,-1,Sb01g007660,Si036781m.g,LOC_Os03g54920,Bradi1g08217
GRMZM2G035278,chr3,4542698,1,Sb03g002750,Si004671m.g,LOC_Os01g10210,Bradi2g06110
GRMZM2G300589,chr8,119643920,-1,Sb09g023840,Si022618m.g,LOC_Os05g40980,Bradi2g21870
GRMZM5G892151,chr5,5206502,-1,Sb01g006260,Si038790m.g,LOC_Os03g56850,Bradi1g06766
GRMZM2G123887,chr4,169556181,1,Sb04g037880,Si017399m.g,LOC_Os02g57820,Bradi3g55950
GRMZM2G123886,chr10,79136844,1,Sb07g003810,Si013899m.g,LOC_Os08g06060,Bradi3g16560
GRMZM2G096705,chr10,127864657,-1,Sb06g021470,Si010109m.g,LOC_Os04g42010,Bradi5g14590
GRMZM2G027886,chr5,159450642,1,Sb04g017400,Si016932m.g,LOC_Os02g26650,Bradi3g43120
GRMZM2G104166,chr2,22034057,1,Sb06g023950,Si010408m.g,LOC_Os04g45670,Bradi5g17070
GRMZM2G026758,chr3,155856442,1,Sb03g044750,Si002236m.g,LOC_Os01g70430,Bradi2g59570
GRMZM2G335814,chr1,248675029,1,Sb01g015180,Si040221m.g,LOC_Os03g40080,Bradi1g15123
GRMZM2G108807,chr1,284217052,1,Sb01g006330,Si037933m.g,LOC_Os03g56790,Bradi1g06820
GRMZM2G121487,chr6,147235239,-1,Sb09g020440,Si024114m.g,LOC_Os05g34450,Bradi2g25270
GRMZM2G025488,chr1,205689084,1,Sb07g024500,Si013437m.g,LOC_Os08g44200,Bradi3g42640
GRMZM2G115000,chr3,166434155,1,Sb03g042880,Si000355m.g,LOC_Os01g67500,Bradi2g57817
GRMZM2G022453,chr6,164679723,1,Sb09g028580,Si023377m.g,LOC_Os05g49020,Bradi2g16440
GRMZM2G055135,chr4,31576478,1,Sb07g004050,Si014603m.g,LOC_Os08g06280,Bradi3g16400
AC233955.1_FG009,chr9,135272621,-1,Sb01g037455,Si034564m.g,LOC_Os03g19470,Bradi1g64470
GRMZM2G157306,chr4,34470899,1,Sb07g003330,Si014031m.g,LOC_Os08g05510,Bradi3g17170
AC233955.1_FG004,chr9,135302629,-1,Sb01g037490,Si037139m.g,LOC_Os03g19400,Bradi1g64520
AC233955.1_FG003,chr9,135306974,-1,Sb01g037480,Si038599m.g,LOC_Os03g19420,Bradi1g64500
GRMZM2G121456,chr9,135146110,1,Sb01g037430,Si036926m.g,LOC_Os03g19510,Bradi1g64430
GRMZM2G067587,chr4,198124240,1,Sb07g028460,Si013313m.g,LOC_Os08g38980,Bradi3g39350
GRMZM2G070429,chr4,3481572,-1,Sb05g025890,Si026648m.g,LOC_Os11g43510,Bradi4g11330
GRMZM2G064948,chr3,180509350,-1,chromosome_3:67038341:67487734:hit,Si003623m.g,LOC_Os01g62605,Bradi2g54750
GRMZM2G064949,chr2,2621676,1,Sb06g032250,Si021999m.g,LOC_Os04g57380,Bradi5g25600
GRMZM2G470438,chr1,13599115,1,Sb01g046210,Si034218m.g,LOC_Os03g06900,Bradi1g74120
GRMZM2G101533,chr6,159766929,1,Sb09g026360,Si024368m.g,LOC_Os05g45280,Bradi2g19060
GRMZM2G025227,chr5,1459225,1,Sb01g001810,Si037342m.g,LOC_Os03g62420,Bradi1g02220
GRMZM2G153536,chr1,29513751,-1,Sb01g042040,Si035966m.g,LOC_Os03g12890,Bradi1g69160
GRMZM2G061277,chr9,19605251,1,Sb10g003320,Si007027m.g,LOC_Os06g05530,Bradi1g50990
GRMZM2G114354,chr1,44999696,-1,Sb01g038540,Si034825m.g,LOC_Os03g18010,Bradi1g65610
GRMZM2G105348,chr5,150190443,-1,Sb04g008300,scaffold_1:2065698:2689157:hit,LOC_Os02g13800,Bradi3g08870
GRMZM2G108118,chr3,221304943,-1,Sb03g026340,Si002482m.g,LOC_Os01g40550,Bradi2g42130
GRMZM2G108115,chr1,273374717,-1,Sb01g009070,Si035518m.g,LOC_Os03g52340,Bradi1g09680
GRMZM2G115914,chr5,52893220,-1,Sb10g028340,Si006057m.g,LOC_Os06g47890,Bradi1g33610
GRMZM2G107571,chr1,231713736,-1,Sb01g019330,Si033971m.g,LOC_Os10g33710,Bradi3g28760
GRMZM2G150941,chr3,12544680,-1,Sb03g004530,Si001520m.g,LOC_Os01g07540,Bradi2g04317
GRMZM2G107575,chr1,94987400,1,Sb01g028750,Si040090m.g,LOC_Os10g41510,Bradi3g33700
GRMZM2G144421,chr9,21811349,-1,Sb10g002525,scaffold_4:1552563:1932095:hit,LOC_Os06g04590,Bradi1g51490
GRMZM2G180668,chr8,123810993,1,Sb09g025820,Si023066m.g,LOC_Os05g44270,Bradi2g19600
GRMZM2G113512,chr2,209281141,-1,Sb02g038280,Si029081m.g,LOC_Os07g40550,Bradi1g22690
GRMZM2G113513,chr2,56193028,1,Sb06g016070,Si011179m.g,LOC_Os04g33810,Bradi5g09510
GRMZM2G061897,chr1,293139476,-1,Sb01g003300,Si038895m.g,LOC_Os03g60540,Bradi1g03810
GRMZM2G401062,chr2,53791599,-1,Sb06g016550,Si009324m.g,LOC_Os04g34610,Bradi5g10050
GRMZM2G076537,chr1,47513278,1,Sb01g037840,Si034581m.g,LOC_Os03g18940,Bradi1g64810
GRMZM2G030578,chr7,165249560,1,Sb02g039095,Si028822m.g,LOC_Os07g42180,Bradi1g21620
GRMZM2G109464,chr3,168486778,1,Sb03g042480,Si002902m.g,LOC_Os01g66970,Bradi2g57520
GRMZM5G824964,chr2,6152855,-1,Sb06g030360,Si010841m.g,LOC_Os04g54940,Bradi5g23610
GRMZM2G035213,chr5,200368940,1,Sb04g030760,Si017698m.g,LOC_Os02g47310,Bradi3g52560
GRMZM2G103972,chr7,156224450,-1,Sb02g035980,Si028885m.g,LOC_Os07g36690,Bradi1g25117
GRMZM2G044537,chr4,155911065,-1,Sb04g031790,scaffold_1:34461479:34884396:hit,LOC_Os02g45710,Bradi3g51777
GRMZM2G035217,chr1,23192786,-1,Sb01g043880,Si036170m.g,LOC_Os03g10240,Bradi1g71240
GRMZM5G881447,chr5,203682163,-1,Sb04g029635,Si016384m.g,Chr2:29744141:30082529:hit,Bradi3g56670
GRMZM2G001696,chr1,35742087,-1,Sb01g040720,Si034404m.g,LOC_Os03g15050,Bradi1g67730
GRMZM2G030596,chr3,226255958,1,Sb03g025250,Si000470m.g,LOC_Os01g36840,Bradi2g40747
GRMZM2G021834,chr2,48428501,-1,Sb06g017290,Si010543m.g,LOC_Os04g35800,Bradi5g10750
GRMZM2G030598,chr2,36144699,-1,Sb06g020730,Si010598m.g,LOC_Os04g41020,Bradi5g13947
GRMZM2G117872,chr5,116343166,1,Sb04g006850,Si017121m.g,LOC_Os02g10660,Bradi3g07385
GRMZM2G106613,chr3,154665466,-1,Sb03g045030,Si000079m.g,LOC_Os01g70810,Bradi2g59937
GRMZM2G036290,chr8,8097748,1,Sb03g008650,Si001299m.g,LOC_Os01g01710,Bradi2g00650
GRMZM2G036297,chr2,4261362,-1,Sb06g031290,Si022315m.g,LOC_Os04g56170,Bradi5g24670
GRMZM2G138455,chr1,242709771,1,Sb01g022330,Si035787m.g,LOC_Os10g26620,Bradi3g25670
GRMZM2G331902,chr1,160809700,1,Sb08g019330,Si021637m.g,LOC_Os12g39080,Bradi4g03610
GRMZM2G007590,chr9,136908795,1,Sb01g038060,Si036950m.g,LOC_Os03g18720,Bradi1g65000
GRMZM2G158447,chr7,159583330,1,Sb02g037010,Si031783m.g,LOC_Os07g38470,Bradi1g23990
GRMZM2G158446,chr1,166380861,1,Sb08g020025,Si020940m.g,LOC_Os12g40279,Bradi4g02910
GRMZM2G414159,chr5,22102134,1,Sb01g017120,Si040636m.g,LOC_Os10g37240,Bradi3g30457
GRMZM2G442791,chr7,5328860,1,Sb02g003040,scaffold_2:2389910:2891704:hit,LOC_Os07g05630,Bd1:57022893:57552053:hit
GRMZM2G377613,chr6,164146065,-1,Sb09g028290,Si022554m.g,LOC_Os05g48650,Bradi2g16790
GRMZM2G377615,chr6,164142696,-1,Sb09g028280,Si021676m.g,LOC_Os05g48640,Bradi2g16800
GRMZM2G130625,chr5,5253890,-1,Sb01g006360,Si037478m.g,LOC_Os03g56700,Bradi1g06840
GRMZM5G854533,chr5,58602142,1,Sb10g029300,Si007203m.g,LOC_Os06g49160,Bradi1g34560
GRMZM2G072806,chr1,282550590,-1,Sb01g006640,Si036371m.g,LOC_Os03g56300,Bradi1g07150
GRMZM2G075851,chr4,67494269,-1,Sb07g011060,Si014631m.g,LOC_Os08g16930,Bradi3g19470
GRMZM2G072808,chr3,180667377,1,Sb03g039530,Si001625m.g,LOC_Os01g62490,Bradi2g54690
GRMZM2G141273,chr1,43754281,1,Sb01g038740,Si036014m.g,LOC_Os03g17730,Bradi1g65800
GRMZM2G037164,chr1,264533301,-1,Sb01g010950,Si037833m.g,LOC_Os03g49485,Bradi1g11557
GRMZM2G385931,chr1,51287808,1,Sb01g037170,Si034438m.g,LOC_Os03g19960,Bradi1g64190
GRMZM2G324903,chr8,59315955,-1,Sb03g024250,Si004556m.g,LOC_Os01g36070,Bradi2g40537
GRMZM2G174896,chr1,52153300,-1,Sb01g037000,Si035675m.g,LOC_Os03g20380,Bradi1g64010
GRMZM2G380732,chr7,158930333,1,Sb02g036800,Si028743m.g,LOC_Os07g38160,Bradi1g24210
GRMZM2G140893,chr5,208394512,-1,Sb04g027500,Si016589m.g,LOC_Os02g51860,Bradi3g58730
GRMZM2G175419,chr8,132518877,-1,Sb09g001920,Si022120m.g,LOC_Os05g02880,Bradi2g37640
GRMZM2G139462,chr3,145899119,-1,Sb03g046940,Si005113m.g,LOC_Os01g73450,Bradi2g61710
GRMZM2G139463,chr2,20200765,1,Sb06g024490,Si010336m.g,LOC_Os04g46370,Bradi5g17580
